"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues"
"GO:0048562","embryonic organ morphogenesis",281,0.362656520806051,1.53660247296031,0.00141043723554302,0.0332122874553871,0.0236404486271396
"GO:0050769","positive regulation of neurogenesis",357,0.357632574762612,1.55272506669788,0.00141043723554302,0.0332122874553871,0.0236404486271396
"GO:0044344","cellular response to fibroblast growth factor stimulus",321,0.341995568160947,1.46750754845693,0.00141442715700141,0.0332122874553871,0.0236404486271396
"GO:0060047","heart contraction",245,0.422689197573512,1.7483031550688,0.00141643059490085,0.0332122874553871,0.0236404486271396
"GO:1903522","regulation of blood circulation",280,0.403941352066774,1.69371386172129,0.00141643059490085,0.0332122874553871,0.0236404486271396
"GO:0043010","camera-type eye development",278,0.440101234144871,1.84825501019641,0.00141843971631206,0.0332122874553871,0.0236404486271396
"GO:0060537","muscle tissue development",338,0.355066493630468,1.51282943359205,0.00142247510668563,0.0332122874553871,0.0236404486271396
"GO:0051480","regulation of cytosolic calcium ion concentration",236,0.367443246316522,1.51885650782581,0.00142450142450142,0.0332122874553871,0.0236404486271396
"GO:0070588","calcium ion transmembrane transport",236,0.389235926315724,1.61449183302284,0.00143266475644699,0.0332122874553871,0.0236404486271396
"GO:0014706","striated muscle tissue development",324,0.359969574708978,1.52602213049327,0.00143472022955524,0.0332122874553871,0.0236404486271396
"GO:0045666","positive regulation of neuron differentiation",289,0.366454671876726,1.56765111292482,0.00143884892086331,0.0332122874553871,0.0236404486271396
"GO:0090596","sensory organ morphogenesis",241,0.399293950892057,1.64552361391399,0.00144717800289436,0.0332122874553871,0.0236404486271396
"GO:0008016","regulation of heart contraction",213,0.431002876387003,1.75322238452928,0.00144927536231884,0.0332122874553871,0.0236404486271396
"GO:0050804","modulation of synaptic transmission",277,0.411585900710194,1.74901804334949,0.00144927536231884,0.0332122874553871,0.0236404486271396
"GO:0061448","connective tissue development",225,0.357731880696048,1.48066211986557,0.00145137880986938,0.0332122874553871,0.0236404486271396
"GO:0051961","negative regulation of nervous system development",249,0.350719077164294,1.47147890931898,0.00145560407569141,0.0332122874553871,0.0236404486271396
"GO:0021700","developmental maturation",223,0.375944416550989,1.54884218644066,0.00146198830409357,0.0332122874553871,0.0236404486271396
"GO:0001505","regulation of neurotransmitter levels",171,0.428482014572488,1.70366957114566,0.00146842878120411,0.0332122874553871,0.0236404486271396
"GO:0003002","regionalization",313,0.351817258257637,1.49581689172656,0.00147058823529412,0.0332122874553871,0.0236404486271396
"GO:0048638","regulation of developmental growth",281,0.340123786833766,1.43676321363446,0.00147058823529412,0.0332122874553871,0.0236404486271396
"GO:0050808","synapse organization",228,0.424295573309301,1.75767334022733,0.00147058823529412,0.0332122874553871,0.0236404486271396
"GO:0010721","negative regulation of cell development",285,0.357760451038695,1.51410828497343,0.00147492625368732,0.0332122874553871,0.0236404486271396
"GO:0050768","negative regulation of neurogenesis",230,0.35893334570462,1.49299544461685,0.00147492625368732,0.0332122874553871,0.0236404486271396
"GO:0050953","sensory perception of light stimulus",181,0.422927328706479,1.70889446017713,0.00147710487444609,0.0332122874553871,0.0236404486271396
"GO:0048863","stem cell differentiation",265,0.391407027252748,1.64669200673402,0.0014792899408284,0.0332122874553871,0.0236404486271396
"GO:0006836","neurotransmitter transport",172,0.418394562282321,1.66165905819015,0.00148367952522255,0.0332122874553871,0.0236404486271396
"GO:0007601","visual perception",178,0.432296550404439,1.74070816408219,0.00148367952522255,0.0332122874553871,0.0236404486271396
"GO:0035637","multicellular organismal signaling",177,0.479169426583467,1.90348241521129,0.00149253731343284,0.0332122874553871,0.0236404486271396
"GO:0045165","cell fate commitment",227,0.466372167892225,1.93489376383193,0.00149253731343284,0.0332122874553871,0.0236404486271396
"GO:0060485","mesenchyme development",231,0.399519285414764,1.6492460484874,0.00149476831091181,0.0332122874553871,0.0236404486271396
"GO:0061337","cardiac conduction",125,0.498914454088069,1.90426178713752,0.00149476831091181,0.0332122874553871,0.0236404486271396
"GO:0099531","presynaptic process involved in synaptic transmission",141,0.462013013217191,1.80131625093515,0.00149476831091181,0.0332122874553871,0.0236404486271396
"GO:0050803","regulation of synapse structure or activity",232,0.42821326926953,1.77696162750517,0.00149925037481259,0.0332122874553871,0.0236404486271396
"GO:0060538","skeletal muscle organ development",167,0.412289138425964,1.65227093293609,0.00149925037481259,0.0332122874553871,0.0236404486271396
"GO:1901214","regulation of neuron death",250,0.359995987075129,1.51328351484027,0.00149925037481259,0.0332122874553871,0.0236404486271396
"GO:0007626","locomotory behavior",186,0.457212720089227,1.85678729730186,0.0015015015015015,0.0332122874553871,0.0236404486271396
"GO:0048705","skeletal system morphogenesis",202,0.401549707826033,1.64320579268001,0.00150375939849624,0.0332122874553871,0.0236404486271396
"GO:0060348","bone development",166,0.443245800733263,1.75287600794561,0.00150375939849624,0.0332122874553871,0.0236404486271396
"GO:0006813","potassium ion transport",193,0.446145622169521,1.80258419402643,0.00150829562594268,0.0332122874553871,0.0236404486271396
"GO:0007270","neuron-neuron synaptic transmission",117,0.416972376511192,1.59061456730102,0.00151057401812689,0.0332122874553871,0.0236404486271396
"GO:0009952","anterior/posterior pattern specification",194,0.381569605648259,1.55466925916692,0.00151057401812689,0.0332122874553871,0.0236404486271396
"GO:0071804","cellular potassium ion transport",158,0.453887685563719,1.79840013081233,0.00151515151515152,0.0332122874553871,0.0236404486271396
"GO:0071805","potassium ion transmembrane transport",158,0.453887685563719,1.79840013081233,0.00151515151515152,0.0332122874553871,0.0236404486271396
"GO:0072073","kidney epithelium development",139,0.428271664870215,1.67090159445279,0.00151515151515152,0.0332122874553871,0.0236404486271396
"GO:0009187","cyclic nucleotide metabolic process",169,0.408448512868409,1.63157925616436,0.00151745068285281,0.0332122874553871,0.0236404486271396
"GO:0048762","mesenchymal cell differentiation",179,0.398564084037976,1.61236811326209,0.00151975683890578,0.0332122874553871,0.0236404486271396
"GO:0050890","cognition",251,0.433085172442422,1.7986046232631,0.00152439024390244,0.0332122874553871,0.0236404486271396
"GO:0007269","neurotransmitter secretion",134,0.456477426892582,1.77277303262178,0.00152671755725191,0.0332122874553871,0.0236404486271396
"GO:0048592","eye morphogenesis",139,0.431161611465843,1.66090805594005,0.00153374233128834,0.0332122874553871,0.0236404486271396
"GO:0007519","skeletal muscle tissue development",156,0.402033275389172,1.59366771225713,0.00153609831029186,0.0332122874553871,0.0236404486271396
"GO:0048167","regulation of synaptic plasticity",142,0.421953281614213,1.6623172431028,0.00153609831029186,0.0332122874553871,0.0236404486271396
"GO:0007611","learning or memory",223,0.455958188259468,1.86570923675852,0.00153846153846154,0.0332122874553871,0.0236404486271396
"GO:0043500","muscle adaptation",80,0.481503545489714,1.72005773466508,0.00154798761609907,0.0332122874553871,0.0236404486271396
"GO:0007612","learning",134,0.440600485346927,1.69690638911433,0.0015552099533437,0.0332122874553871,0.0236404486271396
"GO:2000736","regulation of stem cell differentiation",114,0.415331791013743,1.57233550698233,0.0015552099533437,0.0332122874553871,0.0236404486271396
"GO:0050806","positive regulation of synaptic transmission",118,0.411389233256909,1.57592306098291,0.00156739811912226,0.0332122874553871,0.0236404486271396
"GO:0060041","retina development in camera-type eye",134,0.431770758084884,1.65215571743868,0.0015748031496063,0.0332122874553871,0.0236404486271396
"GO:0006941","striated muscle contraction",141,0.427857820922507,1.64104101336548,0.00157728706624606,0.0332122874553871,0.0236404486271396
"GO:0021953","central nervous system neuron differentiation",156,0.481084651962747,1.91140076281766,0.00157977883096367,0.0332122874553871,0.0236404486271396
"GO:0099565","chemical synaptic transmission, postsynaptic",87,0.471099502331239,1.70716561772181,0.00158227848101266,0.0332122874553871,0.0236404486271396
"GO:0007588","excretion",67,0.441002957950121,1.54993966925567,0.00158478605388273,0.0332122874553871,0.0236404486271396
"GO:0050807","regulation of synapse organization",110,0.442637808663972,1.66867560288928,0.00159235668789809,0.0332122874553871,0.0236404486271396
"GO:0007218","neuropeptide signaling pathway",78,0.553624032648701,2.00684285376459,0.00159489633173844,0.0332122874553871,0.0236404486271396
"GO:0007613","memory",98,0.492421139906749,1.81058310568169,0.00159744408945687,0.0332122874553871,0.0236404486271396
"GO:0060021","palate development",83,0.445362504189766,1.60929264300404,0.00159744408945687,0.0332122874553871,0.0236404486271396
"GO:0001657","ureteric bud development",99,0.446490913476838,1.65993746908824,0.0016,0.0332122874553871,0.0236404486271396
"GO:0072163","mesonephric epithelium development",100,0.443866552448335,1.65187363857607,0.00160513643659711,0.0332122874553871,0.0236404486271396
"GO:0072164","mesonephric tubule development",100,0.443866552448335,1.65187363857607,0.00160513643659711,0.0332122874553871,0.0236404486271396
"GO:0007188","adenylate cyclase-modulating G-protein coupled receptor signaling pathway",115,0.452976803267243,1.71899628402577,0.00161812297734628,0.0332122874553871,0.0236404486271396
"GO:0021536","diencephalon development",65,0.501876057691411,1.74800318021085,0.00162074554294976,0.0332122874553871,0.0236404486271396
"GO:0014066","regulation of phosphatidylinositol 3-kinase signaling",74,0.487162540355663,1.71421140337888,0.00164203612479475,0.0332122874553871,0.0236404486271396
"GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling",59,0.548173987055038,1.86102557664217,0.00166389351081531,0.0332122874553871,0.0236404486271396
"GO:0001906","cell killing",89,0.43985007075688,1.5981632281814,0.0016750418760469,0.0332122874553871,0.0236404486271396
"GO:0051588","regulation of neurotransmitter transport",63,0.552427504973259,1.8820741399291,0.0016750418760469,0.0332122874553871,0.0236404486271396
"GO:0007200","phospholipase C-activating G-protein coupled receptor signaling pathway",73,0.473143553312581,1.68898380158291,0.00168350168350168,0.0332122874553871,0.0236404486271396
"GO:0007215","glutamate receptor signaling pathway",65,0.538339490775264,1.8445868742412,0.00169779286926995,0.0332122874553871,0.0236404486271396
"GO:0019226","transmission of nerve impulse",63,0.484502391036466,1.6591826898524,0.00169779286926995,0.0332122874553871,0.0236404486271396
"GO:0001755","neural crest cell migration",52,0.529569567789322,1.76291588722084,0.00170357751277683,0.0332122874553871,0.0236404486271396
"GO:0021872","forebrain generation of neurons",61,0.501971893104533,1.75990295491378,0.00171526586620926,0.0332122874553871,0.0236404486271396
"GO:0007189","adenylate cyclase-activating G-protein coupled receptor signaling pathway",51,0.561378021807523,1.86348241616121,0.00173010380622837,0.0332122874553871,0.0236404486271396
"GO:0021879","forebrain neuron differentiation",55,0.538274579081242,1.83117671065005,0.00174216027874564,0.0332122874553871,0.0236404486271396
"GO:0032392","DNA geometric change",59,-0.511824044401591,-1.86330087791446,0.00235849056603774,0.0332122874553871,0.0236404486271396
"GO:0006400","tRNA modification",68,-0.561851372798981,-2.06100420222601,0.00241545893719807,0.0332122874553871,0.0236404486271396
"GO:0031577","spindle checkpoint",51,-0.505244161099751,-1.79325572718131,0.00245098039215686,0.0332122874553871,0.0236404486271396
"GO:0010257","NADH dehydrogenase complex assembly",56,-0.537717489372953,-1.8825855124468,0.00246305418719212,0.0332122874553871,0.0236404486271396
"GO:0032981","mitochondrial respiratory chain complex I assembly",56,-0.537717489372953,-1.8825855124468,0.00246305418719212,0.0332122874553871,0.0236404486271396
"GO:0097031","mitochondrial respiratory chain complex I biogenesis",56,-0.537717489372953,-1.8825855124468,0.00246305418719212,0.0332122874553871,0.0236404486271396
"GO:0010043","response to zinc ion",52,-0.609646742993657,-2.11663170138029,0.00247524752475248,0.0332122874553871,0.0236404486271396
"GO:0033108","mitochondrial respiratory chain complex assembly",73,-0.527157733412622,-1.96545852807115,0.00248756218905473,0.0332122874553871,0.0236404486271396
"GO:0019217","regulation of fatty acid metabolic process",79,-0.460776056322482,-1.76349599975198,0.00249376558603491,0.0332122874553871,0.0236404486271396
"GO:0022600","digestive system process",86,-0.423300646887939,-1.64477193131297,0.00249376558603491,0.0332122874553871,0.0236404486271396
"GO:0034502","protein localization to chromosome",57,-0.523957599693827,-1.87248475557697,0.00249376558603491,0.0332122874553871,0.0236404486271396
"GO:0016259","selenocysteine metabolic process",89,-0.430958221377913,-1.64839041172053,0.00252525252525253,0.0332122874553871,0.0236404486271396
"GO:0006081","cellular aldehyde metabolic process",81,-0.46302422233291,-1.76807304732055,0.00253164556962025,0.0332122874553871,0.0236404486271396
"GO:0070125","mitochondrial translational elongation",83,-0.519631988781654,-1.98969473331283,0.00253164556962025,0.0332122874553871,0.0236404486271396
"GO:0070126","mitochondrial translational termination",85,-0.503247458217789,-1.91486271374977,0.00253807106598985,0.0332122874553871,0.0236404486271396
"GO:0016266","O-glycan processing",55,-0.669318578206074,-2.40298561777431,0.00254452926208651,0.0332122874553871,0.0236404486271396
"GO:0043405","regulation of MAP kinase activity",447,0.320097083441861,1.40709115490274,0.00254777070063694,0.0332122874553871,0.0236404486271396
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",57,-0.488188839642336,-1.78604151451874,0.00255754475703325,0.0332122874553871,0.0236404486271396
"GO:0044784","metaphase/anaphase transition of cell cycle",57,-0.488188839642336,-1.78604151451874,0.00255754475703325,0.0332122874553871,0.0236404486271396
"GO:1901607","alpha-amino acid biosynthetic process",71,-0.488285168766174,-1.83569217078759,0.00258397932816537,0.0332122874553871,0.0236404486271396
"GO:0070124","mitochondrial translational initiation",83,-0.512080864755602,-1.94227489613144,0.00259067357512953,0.0332122874553871,0.0236404486271396
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",476,0.309722832433878,1.3673193893548,0.00261780104712042,0.0332122874553871,0.0236404486271396
"GO:0042632","cholesterol homeostasis",67,-0.497704165806244,-1.83384744609964,0.00261780104712042,0.0332122874553871,0.0236404486271396
"GO:0055092","sterol homeostasis",67,-0.497704165806244,-1.83384744609964,0.00261780104712042,0.0332122874553871,0.0236404486271396
"GO:0006493","protein O-linked glycosylation",96,-0.490138317997271,-1.95837524585694,0.00264550264550265,0.0332122874553871,0.0236404486271396
"GO:0008033","tRNA processing",144,-0.498431724850248,-2.08995370867906,0.00264550264550265,0.0332122874553871,0.0236404486271396
"GO:0051782","negative regulation of cell division",83,-0.408878732571921,-1.55619052630791,0.00264550264550265,0.0332122874553871,0.0236404486271396
"GO:0090501","RNA phosphodiester bond hydrolysis",103,-0.448188425371766,-1.77737696804257,0.0026525198938992,0.0332122874553871,0.0236404486271396
"GO:0006805","xenobiotic metabolic process",174,-0.399465816119029,-1.7056551154753,0.00267379679144385,0.0332122874553871,0.0236404486271396
"GO:0042255","ribosome assembly",51,-0.533809671661589,-1.84998279666972,0.00267379679144385,0.0332122874553871,0.0236404486271396
"GO:0009112","nucleobase metabolic process",68,-0.455228242004525,-1.69049509376457,0.00268817204301075,0.0332122874553871,0.0236404486271396
"GO:0008652","cellular amino acid biosynthetic process",84,-0.42092304343675,-1.61654160901425,0.00269541778975741,0.0332122874553871,0.0236404486271396
"GO:0009410","response to xenobiotic stimulus",184,-0.390171781530848,-1.66762723729933,0.0027027027027027,0.0332122874553871,0.0236404486271396
"GO:0001889","liver development",137,-0.38583531633227,-1.59496846707394,0.002710027100271,0.0332122874553871,0.0236404486271396
"GO:0032543","mitochondrial translation",116,-0.503555227376601,-2.01778390153248,0.002710027100271,0.0332122874553871,0.0236404486271396
"GO:0071466","cellular response to xenobiotic stimulus",178,-0.399685499178142,-1.70465272798978,0.002710027100271,0.0332122874553871,0.0236404486271396
"GO:0010833","telomere maintenance via telomere lengthening",82,-0.490601923775198,-1.86530768271068,0.00273224043715847,0.0332122874553871,0.0236404486271396
"GO:0046460","neutral lipid biosynthetic process",84,-0.462837976636389,-1.75718968607567,0.00273224043715847,0.0332122874553871,0.0236404486271396
"GO:0046463","acylglycerol biosynthetic process",84,-0.462837976636389,-1.75718968607567,0.00273224043715847,0.0332122874553871,0.0236404486271396
"GO:0006415","translational termination",177,-0.443184313631888,-1.87741973689684,0.00273972602739726,0.0332122874553871,0.0236404486271396
"GO:0007586","digestion",148,-0.440116665982704,-1.83204248920953,0.00275482093663912,0.0332122874553871,0.0236404486271396
"GO:0019432","triglyceride biosynthetic process",82,-0.46260641004479,-1.74611548303166,0.00275482093663912,0.0332122874553871,0.0236404486271396
"GO:0006353","DNA-templated transcription, termination",96,-0.413312761367958,-1.61876662716631,0.00276243093922652,0.0332122874553871,0.0236404486271396
"GO:0008203","cholesterol metabolic process",119,-0.43117480003248,-1.75051887679829,0.00276243093922652,0.0332122874553871,0.0236404486271396
"GO:0061008","hepaticobiliary system development",140,-0.379279534478349,-1.56821399207916,0.00277008310249307,0.0332122874553871,0.0236404486271396
"GO:0055074","calcium ion homeostasis",338,0.331441351293765,1.41486707903033,0.00277777777777778,0.0332122874553871,0.0236404486271396
"GO:0071248","cellular response to metal ion",129,-0.397461077072896,-1.64591427612117,0.00277777777777778,0.0332122874553871,0.0236404486271396
"GO:1902652","secondary alcohol metabolic process",122,-0.416818397249423,-1.69821614055833,0.00277777777777778,0.0332122874553871,0.0236404486271396
"GO:0006936","muscle contraction",308,0.351361584595182,1.49105401952636,0.00279329608938547,0.0332122874553871,0.0236404486271396
"GO:0009451","RNA modification",119,-0.490032652345512,-1.97165905681911,0.00280898876404494,0.0332122874553871,0.0236404486271396
"GO:0016125","sterol metabolic process",131,-0.39716852916347,-1.62725921944995,0.00282485875706215,0.0332122874553871,0.0236404486271396
"GO:0006261","DNA-dependent DNA replication",122,-0.465702103261154,-1.90268822565521,0.00284090909090909,0.0332122874553871,0.0236404486271396
"GO:0000819","sister chromatid segregation",146,-0.415363726232242,-1.71392554923696,0.00284900284900285,0.0332122874553871,0.0236404486271396
"GO:0009108","coenzyme biosynthetic process",128,-0.407071547665548,-1.64859393569937,0.00284900284900285,0.0332122874553871,0.0236404486271396
"GO:0016072","rRNA metabolic process",156,-0.493602185151995,-2.04717372598562,0.00286532951289398,0.0332122874553871,0.0236404486271396
"GO:0006364","rRNA processing",151,-0.504942206086822,-2.08462244065375,0.0028735632183908,0.0332122874553871,0.0236404486271396
"GO:0006414","translational elongation",206,-0.440914607329719,-1.90340753742009,0.00288184438040346,0.0332122874553871,0.0236404486271396
"GO:0000070","mitotic sister chromatid segregation",127,-0.454489521902824,-1.84250903841579,0.00289017341040462,0.0332122874553871,0.0236404486271396
"GO:0008543","fibroblast growth factor receptor signaling pathway",299,0.341081595776728,1.44891115323875,0.00291120815138282,0.0332122874553871,0.0236404486271396
"GO:0022900","electron transport chain",128,-0.413532355215028,-1.70172048598311,0.00293255131964809,0.0332122874553871,0.0236404486271396
"GO:0051188","cofactor biosynthetic process",153,-0.37421646761786,-1.55370735463753,0.00293255131964809,0.0332122874553871,0.0236404486271396
"GO:0010565","regulation of cellular ketone metabolic process",163,-0.348218364039502,-1.47882363412005,0.00294985250737463,0.0332122874553871,0.0236404486271396
"GO:1990267","response to transition metal nanoparticle",140,-0.409039547144734,-1.69866193051197,0.0029673590504451,0.0332122874553871,0.0236404486271396
"GO:0030048","actin filament-based movement",106,0.427962528834719,1.5865158239057,0.00298507462686567,0.0332122874553871,0.0236404486271396
"GO:0007498","mesoderm development",116,0.423709186574278,1.61338067792125,0.0029940119760479,0.0332122874553871,0.0236404486271396
"GO:0048017","inositol lipid-mediated signaling",196,0.391608452996396,1.59123966371805,0.0029940119760479,0.0332122874553871,0.0236404486271396
"GO:0022904","respiratory electron transport chain",126,-0.420216643444872,-1.71302725841779,0.003003003003003,0.0332122874553871,0.0236404486271396
"GO:0070252","actin-mediated cell contraction",87,0.45271261735986,1.64073905672485,0.00300751879699248,0.0332122874553871,0.0236404486271396
"GO:2000027","regulation of organ morphogenesis",180,0.372093918936486,1.49392054789738,0.00300751879699248,0.0332122874553871,0.0236404486271396
"GO:0006766","vitamin metabolic process",167,-0.364756690984425,-1.5596774652609,0.00301204819277108,0.0332122874553871,0.0236404486271396
"GO:0010976","positive regulation of neuron projection development",219,0.367868619002821,1.52512356135785,0.00301204819277108,0.0332122874553871,0.0236404486271396
"GO:0044242","cellular lipid catabolic process",176,-0.422247709621748,-1.80024774661177,0.00301204819277108,0.0332122874553871,0.0236404486271396
"GO:0008361","regulation of cell size",159,0.395199187160187,1.57892891261812,0.00302571860816944,0.0332122874553871,0.0236404486271396
"GO:0046058","cAMP metabolic process",130,0.410350508997057,1.58829855491058,0.00302571860816944,0.0332122874553871,0.0236404486271396
"GO:0006641","triglyceride metabolic process",139,-0.462750109458608,-1.89551950210622,0.00306748466257669,0.0332122874553871,0.0236404486271396
"GO:0042180","cellular ketone metabolic process",220,-0.33185569530591,-1.45039304458321,0.00307692307692308,0.0332122874553871,0.0236404486271396
"GO:0050770","regulation of axonogenesis",157,0.3867159098645,1.52438196873509,0.00308166409861325,0.0332122874553871,0.0236404486271396
"GO:0044843","cell cycle G1/S phase transition",253,-0.325051748756157,-1.45066717012532,0.00309597523219814,0.0332122874553871,0.0236404486271396
"GO:0090305","nucleic acid phosphodiester bond hydrolysis",239,-0.375264680731866,-1.6787150186455,0.00309597523219814,0.0332122874553871,0.0236404486271396
"GO:0055002","striated muscle cell development",131,0.410732751481766,1.58855624321701,0.0031055900621118,0.0332122874553871,0.0236404486271396
"GO:0006732","coenzyme metabolic process",290,-0.370582593907057,-1.68380619889818,0.00313479623824451,0.0332122874553871,0.0236404486271396
"GO:0042254","ribosome biogenesis",230,-0.500299587270637,-2.18654065503831,0.00314465408805031,0.0332122874553871,0.0236404486271396
"GO:0045981","positive regulation of nucleotide metabolic process",111,0.41346887320754,1.5676367366712,0.00314465408805031,0.0332122874553871,0.0236404486271396
"GO:1900544","positive regulation of purine nucleotide metabolic process",111,0.41346887320754,1.5676367366712,0.00314465408805031,0.0332122874553871,0.0236404486271396
"GO:0001823","mesonephros development",104,0.436871433312519,1.64137020708438,0.00315457413249211,0.0332122874553871,0.0236404486271396
"GO:0050906","detection of stimulus involved in sensory perception",94,0.437277432803892,1.59854238677887,0.00315457413249211,0.0332122874553871,0.0236404486271396
"GO:0008202","steroid metabolic process",276,-0.38240818841441,-1.73169191801933,0.00316455696202532,0.0332122874553871,0.0236404486271396
"GO:0006638","neutral lipid metabolic process",148,-0.456650658938369,-1.87849411763438,0.00319488817891374,0.0332122874553871,0.0236404486271396
"GO:1903779","regulation of cardiac conduction",67,0.515639160586963,1.79081437527411,0.00320512820512821,0.0332122874553871,0.0236404486271396
"GO:0016053","organic acid biosynthetic process",291,-0.371003001666277,-1.6765571624807,0.00321543408360129,0.0332122874553871,0.0236404486271396
"GO:0045333","cellular respiration",192,-0.351542092481264,-1.51505234632526,0.00321543408360129,0.0332122874553871,0.0236404486271396
"GO:0046394","carboxylic acid biosynthetic process",291,-0.371003001666277,-1.6765571624807,0.00321543408360129,0.0332122874553871,0.0236404486271396
"GO:0007187","G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",132,0.393731772810939,1.51867889771738,0.0032258064516129,0.0332122874553871,0.0236404486271396
"GO:0006575","cellular modified amino acid metabolic process",303,-0.332035903966993,-1.50854007772175,0.00323624595469256,0.0332122874553871,0.0236404486271396
"GO:0030104","water homeostasis",55,0.523016880970661,1.7725083046015,0.00323624595469256,0.0332122874553871,0.0236404486271396
"GO:0050772","positive regulation of axonogenesis",66,0.455417826894427,1.59400894077003,0.00324149108589951,0.0332122874553871,0.0236404486271396
"GO:0006639","acylglycerol metabolic process",147,-0.457477594735183,-1.87475917600134,0.00324675324675325,0.0332122874553871,0.0236404486271396
"GO:0030810","positive regulation of nucleotide biosynthetic process",86,0.442482736322448,1.60101721331734,0.00325732899022801,0.0332122874553871,0.0236404486271396
"GO:1900373","positive regulation of purine nucleotide biosynthetic process",86,0.442482736322448,1.60101721331734,0.00325732899022801,0.0332122874553871,0.0236404486271396
"GO:0051963","regulation of synapse assembly",77,0.498751831695073,1.79200191974092,0.00328407224958949,0.0333255141136915,0.0237210431662078
"GO:0006399","tRNA metabolic process",196,-0.490511464157681,-2.12841841916372,0.0033112582781457,0.033442139292552,0.0238040567663155
"GO:1901605","alpha-amino acid metabolic process",338,-0.316278382567165,-1.45763892899966,0.00335570469798658,0.0336858411975783,0.0239775233597818
"GO:0051186","cofactor metabolic process",344,-0.334747605069445,-1.54440494837236,0.00336700336700337,0.0336858411975783,0.0239775233597818
